mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank
tuple,boot,Mathlib.Data.Fin.Tuple.Reflection,Data,0.327,0.0,0.327,-1,,5
tuple,boot,Mathlib.Data.Fin.Tuple.Sort,Data,0.321,0.0,0.321,-1,,6
tuple,boot,Mathlib.Data.Fin.Tuple.NatAntidiagonal,Data,0.3155,0.0,0.3155,-1,,7
tuple,boot,Mathlib.Data.Fin.Tuple.Embedding,Data,0.3074,0.0,0.3074,-1,,8
tuple,boot,Mathlib.Data.Fin.Tuple.Curry,Data,0.3056,0.0,0.3056,-1,,9
tuple,boot,Mathlib.Data.Fin.Tuple.BubbleSortInduction,Data,0.294,0.0,0.294,-1,,10
ssrnotations,boot,Mathlib.Order.Notation,Order,0.3919,0.0,0.3919,0,HIGH-UNCERTAIN,1
ssrnotations,boot,Mathlib.Data.Int.Notation,Data,0.3531,0.0,0.3531,-1,,2
ssrnotations,boot,Mathlib.Data.Nat.Notation,Data,0.351,0.0,0.351,-1,,3
ssrnotations,boot,Mathlib.Data.Set.Notation,Data,0.3455,0.0,0.3455,-1,,4
ssrnotations,boot,Mathlib.Data.Finsupp.Notation,Data,0.3375,0.0,0.3375,-1,,5
ssrnotations,boot,Mathlib.Data.PNat.Notation,Data,0.3238,0.0,0.3238,-1,,6
ssrnotations,boot,Mathlib.Order.SetNotation,Order,0.3109,0.0,0.3109,-1,,7
ssrnotations,boot,Mathlib.Data.DFinsupp.Notation,Data,0.31,0.0,0.31,-1,,8
ssrnotations,boot,Mathlib.Data.Fin.VecNotation,Data,0.2917,0.0,0.2917,-1,,9
ssrnotations,boot,Mathlib.Data.Int.AbsoluteValue,Data,0.2544,0.0,0.2544,-1,,10
choice,boot,Mathlib.Data.TypeVec,Data,0.3215,0.0,0.3215,1,MEDIUM,1
choice,boot,Mathlib.Order.TypeTags,Order,0.31,0.0,0.31,-1,,2
choice,boot,Mathlib.Order.ZornAtoms,Order,0.2471,0.0,0.2471,-1,,3
choice,boot,Mathlib.Logic.Nonempty,Logic,0.2455,0.0,0.2455,-1,,4
choice,boot,Mathlib.Order.Zorn,Order,0.2416,0.0,0.2416,-1,,5
choice,boot,Mathlib.Data.Countable.Small,Data,0.2307,0.0,0.2307,-1,,6
choice,boot,Mathlib.Data.Erased,Data,0.2251,0.0,0.2251,-1,,7
choice,boot,Mathlib.Data.Countable.Defs,Data,0.2212,0.0,0.2212,-1,,8
choice,boot,Mathlib.Data.Set.Enumerate,Data,0.2204,0.0,0.2204,-1,,9
choice,boot,Mathlib.Data.Fintype.Quotient,Data,0.2201,0.0,0.2201,-1,,10
ssreflect,boot,Mathlib.Data.Matrix.Reflection,Data,0.3142,0.0,0.3142,2,MEDIUM,1
ssreflect,boot,Mathlib.Data.Fin.Tuple.Reflection,Data,0.2969,0.0,0.2969,-1,,2
ssreflect,boot,Mathlib.Data.QPF.Univariate.Basic,Data,0.2444,0.0,0.2444,-1,,3
ssreflect,boot,Mathlib.Data.QPF.Multivariate.Constructions.Cofix,Data,0.2332,0.0,0.2332,-1,,4
ssreflect,boot,Mathlib.Data.PFunctor.Univariate.M,Data,0.2248,0.0,0.2248,-1,,5
ssreflect,boot,Mathlib.Data.QPF.Multivariate.Constructions.Fix,Data,0.2215,0.0,0.2215,-1,,6
ssreflect,boot,Mathlib.Data.Ordmap.Ordset,Data,0.2189,0.0,0.2189,-1,,7
ssreflect,boot,Mathlib.Data.List.InsertIdx,Data,0.2162,0.0,0.2162,-1,,8
ssreflect,boot,Mathlib.Logic.Basic,Logic,0.2147,0.0,0.2147,-1,,9
ssreflect,boot,Mathlib.Order.Zorn,Order,0.2139,0.0,0.2139,-1,,10
fintype,boot,Mathlib.Data.Fintype.Card,Data,0.3678,0.0,0.3678,0,HIGH-UNCERTAIN,1
fintype,boot,Mathlib.Data.Fintype.Sets,Data,0.3502,0.0,0.3502,-1,,2
fintype,boot,Mathlib.Data.Finite.Defs,Data,0.3499,0.0,0.3499,-1,,3
fintype,boot,Mathlib.Data.Fintype.Pigeonhole,Data,0.3491,0.0,0.3491,-1,,4
fintype,boot,Mathlib.Data.Fintype.Quotient,Data,0.3469,0.0,0.3469,-1,,5
fintype,boot,Mathlib.Data.Finite.Card,Data,0.3465,0.0,0.3465,-1,,6
fintype,boot,Mathlib.Data.Fintype.Vector,Data,0.3446,0.0,0.3446,-1,,7
fintype,boot,Mathlib.Data.Fintype.Option,Data,0.3444,0.0,0.3444,-1,,8
fintype,boot,Mathlib.Data.Fintype.Shrink,Data,0.3442,0.0,0.3442,-1,,9
fintype,boot,Mathlib.Data.Fintype.Defs,Data,0.3438,0.0,0.3438,-1,,10
fingraph,boot,Mathlib.Order.Preorder.Finite,Order,0.3215,0.0,0.3215,1,MEDIUM,1
fingraph,boot,Mathlib.Data.Finite.Vector,Data,0.3214,0.0,0.3214,-1,,2
fingraph,boot,Mathlib.Data.Finite.Defs,Data,0.321,0.0,0.321,-1,,3
fingraph,boot,Mathlib.Order.Atoms.Finite,Order,0.3199,0.0,0.3199,-1,,4
fingraph,boot,Mathlib.Data.Finite.Prod,Data,0.3185,0.0,0.3185,-1,,5
fingraph,boot,Mathlib.Data.Finite.Set,Data,0.3182,0.0,0.3182,-1,,6
fingraph,boot,Mathlib.Order.Filter.Finite,Order,0.3179,0.0,0.3179,-1,,7
fingraph,boot,Mathlib.Data.Finite.Perm,Data,0.317,0.0,0.317,-1,,8
fingraph,boot,Mathlib.Data.Finite.Sum,Data,0.3153,0.0,0.3153,-1,,9
fingraph,boot,Mathlib.Data.Finite.Sigma,Data,0.315,0.0,0.315,-1,,10
prime,boot,Mathlib.Data.List.Prime,Data,0.4119,0.0,0.4119,0,HIGH,1
prime,boot,Mathlib.Data.Nat.Prime.Basic,Data,0.3909,0.0,0.3909,-1,,2
prime,boot,Mathlib.Data.Nat.Prime.Defs,Data,0.3799,0.0,0.3799,-1,,3
prime,boot,Mathlib.Data.Nat.PrimeFin,Data,0.3732,0.0,0.3732,-1,,4
prime,boot,Mathlib.Data.Nat.Prime.Factorial,Data,0.3722,0.0,0.3722,-1,,5
prime,boot,Mathlib.Data.Nat.Prime.Int,Data,0.3698,0.0,0.3698,-1,,6
prime,boot,Mathlib.Order.PrimeIdeal,Order,0.3671,0.0,0.3671,-1,,7
prime,boot,Mathlib.Data.Num.Prime,Data,0.3608,0.0,0.3608,-1,,8
prime,boot,Mathlib.Data.PNat.Prime,Data,0.3598,0.0,0.3598,-1,,9
prime,boot,Mathlib.Data.Nat.Prime.Pow,Data,0.3593,0.0,0.3593,-1,,10
monoid,boot,Mathlib.Data.Multiset.OrderedMonoid,Data,0.308,0.0,0.308,2,MEDIUM,1
monoid,boot,Mathlib.Order.CompleteLattice.Group,Order,0.2955,0.0,0.2955,-1,,2
monoid,boot,Mathlib.Order.Filter.Germ.OrderedMonoid,Order,0.2947,0.0,0.2947,-1,,3
monoid,boot,Mathlib.Order.ConditionallyCompleteLattice.Group,Order,0.2812,0.0,0.2812,-1,,4
monoid,boot,Mathlib.Data.ZMod.QuotientGroup,Data,0.2808,0.0,0.2808,-1,,5
monoid,boot,Mathlib.Order.Filter.AtTopBot.Monoid,Order,0.2779,0.0,0.2779,-1,,6
monoid,boot,Mathlib.Order.Filter.AtTopBot.Group,Order,0.2712,0.0,0.2712,-1,,7
monoid,boot,Mathlib.Data.Rat.Defs,Data,0.2242,0.0,0.2242,-1,,8
monoid,boot,Mathlib.Data.Nat.Cast.Defs,Data,0.2116,0.0,0.2116,-1,,9
monoid,boot,Mathlib.Data.Matrix.Diagonal,Data,0.2104,0.0,0.2104,-1,,10
nmodule,boot,Mathlib.Data.DFinsupp.Module,Data,0.2795,0.0,0.2795,3,MEDIUM-LOW,1
nmodule,boot,Mathlib.Order.CompleteLattice.Group,Order,0.2732,0.0,0.2732,-1,,2
nmodule,boot,Mathlib.Order.ConditionallyCompleteLattice.Group,Order,0.2642,0.0,0.2642,-1,,3
nmodule,boot,Mathlib.Data.ZMod.QuotientGroup,Data,0.2637,0.0,0.2637,-1,,4
nmodule,boot,Mathlib.Order.Filter.AtTopBot.Group,Order,0.2579,0.0,0.2579,-1,,5
nmodule,boot,Mathlib.Data.Int.Cast.Defs,Data,0.2166,0.0,0.2166,-1,,6
nmodule,boot,Mathlib.Data.Int.Cast.Basic,Data,0.2105,0.0,0.2105,-1,,7
nmodule,boot,Mathlib.Order.DirectedInverseSystem,Order,0.2104,0.0,0.2104,-1,,8
nmodule,boot,Mathlib.Data.SetLike.Fintype,Data,0.2102,0.0,0.2102,-1,,9
nmodule,boot,Mathlib.Logic.Equiv.Pairwise,Logic,0.2098,0.0,0.2098,-1,,10
ssrAC,boot,Mathlib.Data.Fintype.Inv,Data,0.2,0.05,0.25,4,MEDIUM-LOW,1
ssrAC,boot,Mathlib.Order.MinMax,Order,0.2294,0.0,0.2294,-1,,2
ssrAC,boot,Mathlib.Data.Finset.Fold,Data,0.2261,0.0,0.2261,-1,,3
ssrAC,boot,Mathlib.Order.SymmDiff,Order,0.2246,0.0,0.2246,-1,,4
ssrAC,boot,Mathlib.Data.Multiset.Fold,Data,0.2219,0.0,0.2219,-1,,5
ssrAC,boot,Mathlib.Data.Multiset.DershowitzManna,Data,0.22,0.0,0.22,-1,,6
ssrAC,boot,Mathlib.Order.Lattice,Order,0.2151,0.0,0.2151,-1,,7
ssrAC,boot,Mathlib.Logic.OpClass,Logic,0.2149,0.0,0.2149,-1,,8
ssrAC,boot,Mathlib.Data.List.InsertNth,Data,0.2144,0.0,0.2144,-1,,9
ssrAC,boot,Mathlib.Data.Finite.Defs,Data,0.2133,0.0,0.2133,-1,,10
finfun,boot,Mathlib.Data.Finite.Prod,Data,0.3208,0.0,0.3208,1,MEDIUM,1
finfun,boot,Mathlib.Data.Finite.Card,Data,0.3158,0.0,0.3158,-1,,2
finfun,boot,Mathlib.Data.Set.Finite.Monad,Data,0.3137,0.0,0.3137,-1,,3
finfun,boot,Mathlib.Data.FunLike.Fintype,Data,0.3129,0.0,0.3129,-1,,4
finfun,boot,Mathlib.Data.Finite.Defs,Data,0.31,0.0,0.31,-1,,5
finfun,boot,Mathlib.Data.Set.Finite.Range,Data,0.3075,0.0,0.3075,-1,,6
finfun,boot,Mathlib.Data.Set.Finite.Basic,Data,0.3064,0.0,0.3064,-1,,7
finfun,boot,Mathlib.Data.Finite.Perm,Data,0.3043,0.0,0.3043,-1,,8
finfun,boot,Mathlib.Data.Finite.Vector,Data,0.3039,0.0,0.3039,-1,,9
finfun,boot,Mathlib.Order.Preorder.Finite,Order,0.3033,0.0,0.3033,-1,,10
ssrbool,boot,Mathlib.Data.Bool.Basic,Data,0.3796,0.0,0.3796,0,HIGH-UNCERTAIN,1
ssrbool,boot,Mathlib.Data.Bool.AllAny,Data,0.3662,0.0,0.3662,-1,,2
ssrbool,boot,Mathlib.Data.Finset.BooleanAlgebra,Data,0.3639,0.0,0.3639,-1,,3
ssrbool,boot,Mathlib.Data.Bool.Set,Data,0.3549,0.0,0.3549,-1,,4
ssrbool,boot,Mathlib.Logic.Equiv.Bool,Logic,0.3525,0.0,0.3525,-1,,5
ssrbool,boot,Mathlib.Data.Bool.Count,Data,0.3497,0.0,0.3497,-1,,6
ssrbool,boot,Mathlib.Data.Set.BoolIndicator,Data,0.3496,0.0,0.3496,-1,,7
ssrbool,boot,Mathlib.Order.BooleanAlgebra.Defs,Order,0.3483,0.0,0.3483,-1,,8
ssrbool,boot,Mathlib.Order.BooleanGenerators,Order,0.3304,0.0,0.3304,-1,,9
ssrbool,boot,Mathlib.Order.BooleanAlgebra.Basic,Order,0.3251,0.0,0.3251,-1,,10
ssrfun,boot,Mathlib.Logic.Function.Coequalizer,Logic,0.3339,0.0,0.3339,1,MEDIUM,1
ssrfun,boot,Mathlib.Logic.Function.Iterate,Logic,0.3309,0.0,0.3309,-1,,2
ssrfun,boot,Mathlib.Logic.Function.Defs,Logic,0.3284,0.0,0.3284,-1,,3
ssrfun,boot,Mathlib.Logic.Function.Conjugate,Logic,0.3266,0.0,0.3266,-1,,4
ssrfun,boot,Mathlib.Data.PFun,Data,0.3255,0.0,0.3255,-1,,5
ssrfun,boot,Mathlib.Logic.Function.ULift,Logic,0.3218,0.0,0.3218,-1,,6
ssrfun,boot,Mathlib.Logic.Function.Basic,Logic,0.3209,0.0,0.3209,-1,,7
ssrfun,boot,Mathlib.Data.Set.Function,Data,0.3164,0.0,0.3164,-1,,8
ssrfun,boot,Mathlib.Logic.Function.FromTypes,Logic,0.3129,0.0,0.3129,-1,,9
ssrfun,boot,Mathlib.Logic.Function.OfArity,Logic,0.3085,0.0,0.3085,-1,,10
all_boot,boot,Mathlib.Data.Bool.AllAny,Data,0.2917,0.0,0.2917,2,MEDIUM,1
all_boot,boot,Mathlib.Order.UpperLower.Basic,Order,0.2,0.0,0.2,-1,,2
all_boot,boot,Mathlib.Order.Zorn,Order,0.2,0.0,0.2,-1,,3
all_boot,boot,Mathlib.Order.WithBotTop,Order,0.2,0.0,0.2,-1,,4
all_boot,boot,Mathlib.Order.WithBot,Order,0.2,0.0,0.2,-1,,5
all_boot,boot,Mathlib.Order.WellQuasiOrder,Order,0.2,0.0,0.2,-1,,6
all_boot,boot,Mathlib.Order.WellFoundedSet,Order,0.2,0.0,0.2,-1,,7
all_boot,boot,Mathlib.Order.WellFounded,Order,0.2,0.0,0.2,-1,,8
all_boot,boot,Mathlib.Order.UpperLower.Relative,Order,0.2,0.0,0.2,-1,,9
all_boot,boot,Mathlib.Order.UpperLower.Prod,Order,0.2,0.0,0.2,-1,,10
finset,boot,Mathlib.Data.Finite.Set,Data,0.5081,0.0,0.5081,0,HIGH,1
finset,boot,Mathlib.Data.Set.Finite.Basic,Data,0.4603,0.0,0.4603,-1,,2
finset,boot,Mathlib.Data.Set.Finite.Lattice,Data,0.4575,0.0,0.4575,-1,,3
finset,boot,Mathlib.Data.Set.Finite.Range,Data,0.4555,0.0,0.4555,-1,,4
finset,boot,Mathlib.Data.Set.Finite.Monad,Data,0.4482,0.0,0.4482,-1,,5
finset,boot,Mathlib.Data.Set.Finite.Powerset,Data,0.4417,0.0,0.4417,-1,,6
finset,boot,Mathlib.Data.Set.Finite.List,Data,0.4376,0.0,0.4376,-1,,7
finset,boot,Mathlib.Data.Set.Finite.Lemmas,Data,0.4373,0.0,0.4373,-1,,8
finset,boot,Mathlib.Data.Set.FiniteExhaustion,Data,0.3994,0.0,0.3994,-1,,9
finset,boot,Mathlib.Data.Set.Notation,Data,0.3482,0.0,0.3482,-1,,10
binomial,boot,Mathlib.Data.Nat.Choose.Bounds,Data,0.2799,0.0,0.2799,3,MEDIUM-LOW,1
binomial,boot,Mathlib.Data.Nat.Choose.Central,Data,0.273,0.0,0.273,-1,,2
binomial,boot,Mathlib.Data.Nat.Choose.Sum,Data,0.272,0.0,0.272,-1,,3
binomial,boot,Mathlib.Data.Nat.Choose.Basic,Data,0.2703,0.0,0.2703,-1,,4
binomial,boot,Mathlib.Data.Nat.Choose.Factorization,Data,0.2685,0.0,0.2685,-1,,5
binomial,boot,Mathlib.Data.Nat.Choose.Lucas,Data,0.267,0.0,0.267,-1,,6
binomial,boot,Mathlib.Data.Nat.Choose.Cast,Data,0.2665,0.0,0.2665,-1,,7
binomial,boot,Mathlib.Data.Fintype.EquivFin,Data,0.2046,0.0512,0.2558,-1,,8
binomial,boot,Mathlib.Order.CompactlyGenerated.Basic,Order,0.2038,0.0509,0.2547,-1,,9
binomial,boot,Mathlib.Data.Nat.Choose.Dvd,Data,0.252,0.0,0.252,-1,,10
ssrmatching,boot,Mathlib.Data.Analysis.Filter,Data,0.2,0.0,0.2,-1,LOW,1
ssrmatching,boot,Mathlib.Data.Analysis.Topology,Data,0.2,0.0,0.2,-1,,2
ssrmatching,boot,Mathlib.Data.Array.Defs,Data,0.2,0.0,0.2,-1,,3
ssrmatching,boot,Mathlib.Data.Array.Extract,Data,0.2,0.0,0.2,-1,,4
ssrmatching,boot,Mathlib.Data.BitVec,Data,0.2,0.0,0.2,-1,,5
ssrmatching,boot,Mathlib.Data.Bool.AllAny,Data,0.2,0.0,0.2,-1,,6
ssrmatching,boot,Mathlib.Data.Bool.Basic,Data,0.2,0.0,0.2,-1,,7
ssrmatching,boot,Mathlib.Data.Bool.Count,Data,0.2,0.0,0.2,-1,,8
ssrmatching,boot,Mathlib.Data.Bool.Set,Data,0.2,0.0,0.2,-1,,9
ssrmatching,boot,Mathlib.Data.Bracket,Data,0.2,0.0,0.2,-1,,10
div,boot,Mathlib.Data.Nat.Digits.Div,Data,0.4538,0.0,0.4538,0,HIGH,1
div,boot,Mathlib.Data.Nat.MaxPowDiv,Data,0.3618,0.0,0.3618,-1,,2
div,boot,Mathlib.Data.Nat.ChineseRemainder,Data,0.3567,0.0,0.3567,-1,,3
div,boot,Mathlib.Data.Nat.GCD.Basic,Data,0.3395,0.0,0.3395,-1,,4
div,boot,Mathlib.Data.PNat.Prime,Data,0.3373,0.0,0.3373,-1,,5
div,boot,Mathlib.Data.Int.DivMod,Data,0.334,0.0,0.334,-1,,6
div,boot,Mathlib.Data.Nat.ModEq,Data,0.3291,0.0,0.3291,-1,,7
div,boot,Mathlib.Order.Nat,Order,0.3199,0.0,0.3199,-1,,8
div,boot,Mathlib.Data.PNat.Xgcd,Data,0.3094,0.0,0.3094,-1,,9
div,boot,Mathlib.Data.PNat.Defs,Data,0.3086,0.0,0.3086,-1,,10
ssrnat,boot,Mathlib.Order.Nat,Order,0.3399,0.0,0.3399,1,MEDIUM,1
ssrnat,boot,Mathlib.Data.Nat.PSub,Data,0.337,0.0,0.337,-1,,2
ssrnat,boot,Mathlib.Data.Nat.Notation,Data,0.3334,0.0,0.3334,-1,,3
ssrnat,boot,Mathlib.Order.Types.Arithmetic,Order,0.3316,0.0,0.3316,-1,,4
ssrnat,boot,Mathlib.Data.Nat.Bitwise,Data,0.3291,0.0,0.3291,-1,,5
ssrnat,boot,Mathlib.Data.Nat.Set,Data,0.3267,0.0,0.3267,-1,,6
ssrnat,boot,Mathlib.Data.PNat.Find,Data,0.3258,0.0,0.3258,-1,,7
ssrnat,boot,Mathlib.Data.Nat.Multiplicity,Data,0.3254,0.0,0.3254,-1,,8
ssrnat,boot,Mathlib.Data.Nat.Count,Data,0.3239,0.0,0.3239,-1,,9
ssrnat,boot,Mathlib.Data.ENat.Pow,Data,0.322,0.0,0.322,-1,,10
path,boot,Mathlib.Data.List.Cycle,Data,0.3341,0.0,0.3341,1,MEDIUM,1
path,boot,Mathlib.Data.List.Sort,Data,0.2461,0.0,0.2461,-1,,2
path,boot,Mathlib.Data.PFunctor.Multivariate.W,Data,0.2405,0.0,0.2405,-1,,3
path,boot,Mathlib.Data.Multiset.Sort,Data,0.237,0.0,0.237,-1,,4
path,boot,Mathlib.Data.Stream.Defs,Data,0.2356,0.0,0.2356,-1,,5
path,boot,Mathlib.Data.PFunctor.Univariate.M,Data,0.2331,0.0,0.2331,-1,,6
path,boot,Mathlib.Data.Fin.Tuple.Sort,Data,0.2328,0.0,0.2328,-1,,7
path,boot,Mathlib.Data.WSeq.Productive,Data,0.2276,0.0,0.2276,-1,,8
path,boot,Mathlib.Data.Finset.Sort,Data,0.2247,0.0,0.2247,-1,,9
path,boot,Mathlib.Data.List.NodupEquivFin,Data,0.2233,0.0,0.2233,-1,,10
all_field,field,Mathlib.Algebra.Field.IsField,Algebra,0.4542,0.0,0.4542,0,HIGH,1
all_field,field,Mathlib.Algebra.Algebra.Field,Algebra,0.4148,0.0,0.4148,-1,,2
all_field,field,Mathlib.FieldTheory.PrimeField,FieldTheory,0.3864,0.0,0.3864,-1,,3
all_field,field,Mathlib.FieldTheory.Cardinality,FieldTheory,0.3799,0.0,0.3799,-1,,4
all_field,field,Mathlib.Algebra.Field.Opposite,Algebra,0.378,0.0,0.378,-1,,5
all_field,field,Mathlib.Algebra.Field.Shrink,Algebra,0.3766,0.0,0.3766,-1,,6
all_field,field,Mathlib.FieldTheory.Minpoly.Field,FieldTheory,0.3753,0.0,0.3753,-1,,7
all_field,field,Mathlib.Algebra.Field.Equiv,Algebra,0.3687,0.0,0.3687,-1,,8
all_field,field,Mathlib.Algebra.Field.Power,Algebra,0.3667,0.0,0.3667,-1,,9
all_field,field,Mathlib.Algebra.Field.ZMod,Algebra,0.3643,0.0,0.3643,-1,,10
qfpoly,field,Mathlib.FieldTheory.Finite.Polynomial,FieldTheory,0.3906,0.0,0.3906,0,HIGH-UNCERTAIN,1
qfpoly,field,Mathlib.Algebra.Polynomial.FieldDivision,Algebra,0.3828,0.0,0.3828,-1,,2
qfpoly,field,Mathlib.FieldTheory.KummerPolynomial,FieldTheory,0.3765,0.0,0.3765,-1,,3
qfpoly,field,Mathlib.Algebra.Polynomial.Eval.Irreducible,Algebra,0.3426,0.0,0.3426,-1,,4
qfpoly,field,Mathlib.FieldTheory.PolynomialGaloisGroup,FieldTheory,0.3425,0.0,0.3425,-1,,5
qfpoly,field,Mathlib.Algebra.Polynomial.Div,Algebra,0.3292,0.0,0.3292,-1,,6
qfpoly,field,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3277,0.0,0.3277,-1,,7
qfpoly,field,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3256,0.0,0.3256,-1,,8
qfpoly,field,Mathlib.Algebra.Polynomial.Monic,Algebra,0.3244,0.0,0.3244,-1,,9
qfpoly,field,Mathlib.Algebra.Algebra.Field,Algebra,0.322,0.0,0.322,-1,,10
algnum,field,Mathlib.NumberTheory.Basic,NumberTheory,0.3231,0.0,0.3231,1,MEDIUM,1
algnum,field,Mathlib.NumberTheory.Primorial,NumberTheory,0.3213,0.0,0.3213,-1,,2
algnum,field,Mathlib.NumberTheory.Multiplicity,NumberTheory,0.3207,0.0,0.3207,-1,,3
algnum,field,Mathlib.NumberTheory.Rayleigh,NumberTheory,0.3198,0.0,0.3198,-1,,4
algnum,field,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.3197,0.0,0.3197,-1,,5
algnum,field,Mathlib.NumberTheory.Wilson,NumberTheory,0.3162,0.0,0.3162,-1,,6
algnum,field,Mathlib.NumberTheory.Niven,NumberTheory,0.3146,0.0,0.3146,-1,,7
algnum,field,Mathlib.NumberTheory.Dioph,NumberTheory,0.3128,0.0,0.3128,-1,,8
algnum,field,Mathlib.NumberTheory.Cyclotomic.Gal,NumberTheory,0.3112,0.0,0.3112,-1,,9
algnum,field,Mathlib.NumberTheory.Padics.Hensel,NumberTheory,0.3107,0.0,0.3107,-1,,10
algC,field,Mathlib.FieldTheory.IsAlgClosed.AlgebraicClosure,FieldTheory,0.3628,0.0,0.3628,0,HIGH-UNCERTAIN,1
algC,field,Mathlib.FieldTheory.IsAlgClosed.Basic,FieldTheory,0.33,0.0,0.33,-1,,2
algC,field,Mathlib.FieldTheory.IsAlgClosed.Spectrum,FieldTheory,0.325,0.0,0.325,-1,,3
algC,field,Mathlib.FieldTheory.IsAlgClosed.Classification,FieldTheory,0.3223,0.0,0.3223,-1,,4
algC,field,Mathlib.NumberTheory.Padics.Complex,NumberTheory,0.2965,0.0,0.2965,-1,,5
algC,field,Mathlib.FieldTheory.IsRealClosed.Basic,FieldTheory,0.2955,0.0,0.2955,-1,,6
algC,field,Mathlib.Algebra.AlgebraicCard,Algebra,0.2954,0.0,0.2954,-1,,7
algC,field,Mathlib.FieldTheory.Minpoly.IsIntegrallyClosed,FieldTheory,0.2791,0.0,0.2791,-1,,8
algC,field,Mathlib.FieldTheory.IntermediateField.Algebraic,FieldTheory,0.2724,0.0,0.2724,-1,,9
algC,field,Mathlib.FieldTheory.AlgebraicClosure,FieldTheory,0.272,0.0,0.272,-1,,10
separable,field,Mathlib.FieldTheory.Separable,FieldTheory,0.5229,0.0,0.5229,0,HIGH,1
separable,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4426,0.0,0.4426,-1,,2
separable,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4126,0.0,0.4126,-1,,3
separable,field,Mathlib.FieldTheory.SeparableClosure,FieldTheory,0.4107,0.0,0.4107,-1,,4
separable,field,Mathlib.FieldTheory.SeparableDegree,FieldTheory,0.4068,0.0,0.4068,-1,,5
separable,field,Mathlib.FieldTheory.KummerExtension,FieldTheory,0.3768,0.0,0.3768,-1,,6
separable,field,Mathlib.FieldTheory.PurelyInseparable.Basic,FieldTheory,0.3635,0.0,0.3635,-1,,7
separable,field,Mathlib.FieldTheory.PurelyInseparable.Tower,FieldTheory,0.3573,0.0,0.3573,-1,,8
separable,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3442,0.0,0.3442,-1,,9
separable,field,Mathlib.FieldTheory.PurelyInseparable.Exponent,FieldTheory,0.333,0.0,0.333,-1,,10
cyclotomic,field,Mathlib.Algebra.Polynomial.Roots,Algebra,0.3821,0.0,0.3821,0,HIGH-UNCERTAIN,1
cyclotomic,field,Mathlib.Algebra.Polynomial.Expand,Algebra,0.3625,0.0,0.3625,-1,,2
cyclotomic,field,Mathlib.Algebra.Polynomial.Cardinal,Algebra,0.3611,0.0,0.3611,-1,,3
cyclotomic,field,Mathlib.Algebra.Polynomial.Basis,Algebra,0.3609,0.0,0.3609,-1,,4
cyclotomic,field,Mathlib.NumberTheory.Cyclotomic.CyclotomicCharacter,NumberTheory,0.3588,0.0,0.3588,-1,,5
cyclotomic,field,Mathlib.Algebra.Polynomial.Factors,Algebra,0.3579,0.0,0.3579,-1,,6
cyclotomic,field,Mathlib.Algebra.Polynomial.Div,Algebra,0.3564,0.0,0.3564,-1,,7
cyclotomic,field,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3549,0.0,0.3549,-1,,8
cyclotomic,field,Mathlib.Algebra.Polynomial.Splits,Algebra,0.3537,0.0,0.3537,-1,,9
cyclotomic,field,Mathlib.NumberTheory.Cyclotomic.Basic,NumberTheory,0.3536,0.0,0.3536,-1,,10
falgebra,field,Mathlib.Algebra.Polynomial.Module.FiniteDimensional,Algebra,0.4576,0.0,0.4576,0,HIGH,1
falgebra,field,Mathlib.Algebra.Divisibility.Finite,Algebra,0.4252,0.0,0.4252,-1,,2
falgebra,field,Mathlib.Algebra.Group.Equiv.Finite,Algebra,0.3882,0.0,0.3882,-1,,3
falgebra,field,Mathlib.Algebra.Group.Submonoid.Finite,Algebra,0.3881,0.0,0.3881,-1,,4
falgebra,field,Mathlib.Algebra.Module.Presentation.Finite,Algebra,0.3873,0.0,0.3873,-1,,5
falgebra,field,Mathlib.Algebra.Group.Subgroup.Finite,Algebra,0.3863,0.0,0.3863,-1,,6
falgebra,field,Mathlib.Algebra.Module.FinitePresentation,Algebra,0.3706,0.0,0.3706,-1,,7
falgebra,field,Mathlib.Algebra.Group.Pointwise.Set.Finite,Algebra,0.3632,0.0,0.3632,-1,,8
falgebra,field,Mathlib.Algebra.Group.ConjFinite,Algebra,0.3626,0.0,0.3626,-1,,9
falgebra,field,Mathlib.Algebra.Category.Grp.FiniteGrp,Algebra,0.362,0.0,0.362,-1,,10
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Classification,FieldTheory,0.4013,0.0,0.4013,0,HIGH,1
closed_field,field,Mathlib.FieldTheory.IsRealClosed.Basic,FieldTheory,0.3947,0.0,0.3947,-1,,2
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Spectrum,FieldTheory,0.3918,0.0,0.3918,-1,,3
closed_field,field,Mathlib.FieldTheory.IsSepClosed,FieldTheory,0.3856,0.0,0.3856,-1,,4
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Basic,FieldTheory,0.3844,0.0,0.3844,-1,,5
