mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank,original_rank,reranked_score,hier_bonus
ssrnat,boot,Mathlib.Data.ENat.Pow,Data,0.322,0.0,0.322,-1,,9,10,0.391,0.0
ssrnat,boot,Mathlib.Data.Nat.Count,Data,0.3239,0.0,0.3239,-1,,10,9,0.3899,0.0
path,boot,Mathlib.Data.List.Cycle,Data,0.3341,0.0,0.3341,1,MEDIUM,1,1,0.3939,0.0501
path,boot,Mathlib.Data.List.Sort,Data,0.2461,0.0,0.2461,-1,,2,2,0.3089,0.0444
path,boot,Mathlib.Data.Multiset.Sort,Data,0.237,0.0,0.237,-1,,3,4,0.2873,0.0355
path,boot,Mathlib.Data.Stream.Defs,Data,0.2356,0.0,0.2356,-1,,4,5,0.2852,0.0353
path,boot,Mathlib.Data.List.NodupEquivFin,Data,0.2233,0.0,0.2233,-1,,5,10,0.277,0.0444
path,boot,Mathlib.Data.PFunctor.Multivariate.W,Data,0.2405,0.0,0.2405,-1,,6,3,0.2567,0.0
path,boot,Mathlib.Data.PFunctor.Univariate.M,Data,0.2331,0.0,0.2331,-1,,7,6,0.2463,0.0
path,boot,Mathlib.Data.Fin.Tuple.Sort,Data,0.2328,0.0,0.2328,-1,,8,7,0.2459,0.0
path,boot,Mathlib.Data.WSeq.Productive,Data,0.2276,0.0,0.2276,-1,,9,8,0.2386,0.0
path,boot,Mathlib.Data.Finset.Sort,Data,0.2247,0.0,0.2247,-1,,10,9,0.2346,0.0
all_field,field,Mathlib.Algebra.Field.IsField,Algebra,0.4542,0.0,0.4542,0,HIGH,1,1,0.721,0.0681
all_field,field,Mathlib.Algebra.Algebra.Field,Algebra,0.4148,0.0,0.4148,-1,,2,2,0.6413,0.0622
all_field,field,Mathlib.FieldTheory.PrimeField,FieldTheory,0.3864,0.0,0.3864,-1,,3,3,0.6206,0.058
all_field,field,Mathlib.FieldTheory.Cardinality,FieldTheory,0.3799,0.0,0.3799,-1,,4,4,0.6058,0.057
all_field,field,Mathlib.Algebra.Field.Opposite,Algebra,0.378,0.0,0.378,-1,,5,5,0.6027,0.0635
all_field,field,Mathlib.Algebra.Field.Shrink,Algebra,0.3766,0.0,0.3766,-1,,6,6,0.6007,0.0635
all_field,field,Mathlib.Algebra.Field.ZMod,Algebra,0.3643,0.0,0.3643,-1,,7,10,0.5905,0.0635
all_field,field,Mathlib.Algebra.Field.Equiv,Algebra,0.3687,0.0,0.3687,-1,,8,8,0.5897,0.0635
all_field,field,Mathlib.Algebra.Field.Power,Algebra,0.3667,0.0,0.3667,-1,,9,9,0.5869,0.0635
all_field,field,Mathlib.FieldTheory.Minpoly.Field,FieldTheory,0.3753,0.0,0.3753,-1,,10,7,0.5424,0.0
qfpoly,field,Mathlib.FieldTheory.Finite.Polynomial,FieldTheory,0.3906,0.0,0.3906,0,HIGH-UNCERTAIN,1,1,0.4626,0.0586
qfpoly,field,Mathlib.Algebra.Polynomial.FieldDivision,Algebra,0.3828,0.0,0.3828,-1,,2,2,0.4505,0.0574
qfpoly,field,Mathlib.FieldTheory.KummerPolynomial,FieldTheory,0.3765,0.0,0.3765,-1,,3,3,0.4486,0.0565
qfpoly,field,Mathlib.Algebra.Polynomial.Eval.Irreducible,Algebra,0.3426,0.0,0.3426,-1,,4,4,0.4219,0.0537
qfpoly,field,Mathlib.Algebra.Polynomial.Div,Algebra,0.3292,0.0,0.3292,-1,,5,6,0.3979,0.0537
qfpoly,field,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3277,0.0,0.3277,-1,,6,7,0.3958,0.0537
qfpoly,field,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3256,0.0,0.3256,-1,,7,8,0.3929,0.0537
qfpoly,field,Mathlib.Algebra.Polynomial.Monic,Algebra,0.3244,0.0,0.3244,-1,,8,9,0.3912,0.0537
qfpoly,field,Mathlib.FieldTheory.PolynomialGaloisGroup,FieldTheory,0.3425,0.0,0.3425,-1,,9,5,0.3506,0.0
qfpoly,field,Mathlib.Algebra.Algebra.Field,Algebra,0.322,0.0,0.322,-1,,10,10,0.3268,0.0
algnum,field,Mathlib.NumberTheory.Basic,NumberTheory,0.3231,0.0,0.3231,1,MEDIUM,1,1,0.3841,0.0485
algnum,field,Mathlib.NumberTheory.Primorial,NumberTheory,0.3213,0.0,0.3213,-1,,2,2,0.3814,0.0482
algnum,field,Mathlib.NumberTheory.Multiplicity,NumberTheory,0.3207,0.0,0.3207,-1,,3,3,0.3804,0.0481
algnum,field,Mathlib.NumberTheory.Rayleigh,NumberTheory,0.3198,0.0,0.3198,-1,,4,4,0.379,0.048
algnum,field,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.3197,0.0,0.3197,-1,,5,5,0.3789,0.048
algnum,field,Mathlib.NumberTheory.Wilson,NumberTheory,0.3162,0.0,0.3162,-1,,6,6,0.326,0.0
algnum,field,Mathlib.NumberTheory.Cyclotomic.Gal,NumberTheory,0.3112,0.0,0.3112,-1,,7,9,0.3242,0.0
algnum,field,Mathlib.NumberTheory.Niven,NumberTheory,0.3146,0.0,0.3146,-1,,8,7,0.3238,0.0
algnum,field,Mathlib.NumberTheory.Padics.Hensel,NumberTheory,0.3107,0.0,0.3107,-1,,9,10,0.3236,0.0
algnum,field,Mathlib.NumberTheory.Dioph,NumberTheory,0.3128,0.0,0.3128,-1,,10,8,0.3213,0.0
algC,field,Mathlib.FieldTheory.IsAlgClosed.AlgebraicClosure,FieldTheory,0.3628,0.0,0.3628,0,HIGH-UNCERTAIN,1,1,0.4965,0.0544
algC,field,Mathlib.FieldTheory.IsAlgClosed.Basic,FieldTheory,0.33,0.0,0.33,-1,,2,2,0.4657,0.0532
algC,field,Mathlib.FieldTheory.IsAlgClosed.Spectrum,FieldTheory,0.325,0.0,0.325,-1,,3,3,0.4587,0.0532
algC,field,Mathlib.FieldTheory.IsAlgClosed.Classification,FieldTheory,0.3223,0.0,0.3223,-1,,4,4,0.4549,0.0532
algC,field,Mathlib.Algebra.AlgebraicCard,Algebra,0.2954,0.0,0.2954,-1,,5,7,0.3819,0.0
algC,field,Mathlib.FieldTheory.IsRealClosed.Basic,FieldTheory,0.2955,0.0,0.2955,-1,,6,6,0.3154,0.0
algC,field,Mathlib.NumberTheory.Padics.Complex,NumberTheory,0.2965,0.0,0.2965,-1,,7,5,0.3106,0.0
algC,field,Mathlib.FieldTheory.Minpoly.IsIntegrallyClosed,FieldTheory,0.2791,0.0,0.2791,-1,,8,8,0.2924,0.0
algC,field,Mathlib.FieldTheory.IntermediateField.Algebraic,FieldTheory,0.2724,0.0,0.2724,-1,,9,9,0.2793,0.0
algC,field,Mathlib.FieldTheory.AlgebraicClosure,FieldTheory,0.272,0.0,0.272,-1,,10,10,0.2788,0.0
separable,field,Mathlib.FieldTheory.Separable,FieldTheory,0.5229,0.0,0.5229,0,HIGH,1,1,0.9125,0.0784
separable,field,Mathlib.FieldTheory.SeparableClosure,FieldTheory,0.4107,0.0,0.4107,-1,,2,4,0.7739,0.0784
separable,field,Mathlib.FieldTheory.SeparableDegree,FieldTheory,0.4068,0.0,0.4068,-1,,3,5,0.7684,0.0784
separable,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4426,0.0,0.4426,-1,,4,2,0.518,0.0664
separable,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4126,0.0,0.4126,-1,,5,3,0.4862,0.0619
separable,field,Mathlib.FieldTheory.PurelyInseparable.Basic,FieldTheory,0.3635,0.0,0.3635,-1,,6,7,0.4045,0.0
separable,field,Mathlib.FieldTheory.PurelyInseparable.Tower,FieldTheory,0.3573,0.0,0.3573,-1,,7,8,0.3958,0.0
separable,field,Mathlib.FieldTheory.KummerExtension,FieldTheory,0.3768,0.0,0.3768,-1,,8,6,0.3847,0.0
separable,field,Mathlib.FieldTheory.PurelyInseparable.Exponent,FieldTheory,0.333,0.0,0.333,-1,,9,10,0.3618,0.0
separable,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3442,0.0,0.3442,-1,,10,9,0.3469,0.0
cyclotomic,field,Mathlib.NumberTheory.Cyclotomic.CyclotomicCharacter,NumberTheory,0.3588,0.0,0.3588,-1,,1,5,0.6542,0.0
cyclotomic,field,Mathlib.NumberTheory.Cyclotomic.Basic,NumberTheory,0.3536,0.0,0.3536,-1,,2,10,0.6444,0.0
cyclotomic,field,Mathlib.Algebra.Polynomial.Roots,Algebra,0.3821,0.0,0.3821,0,HIGH-UNCERTAIN,3,1,0.4573,0.0573
cyclotomic,field,Mathlib.Algebra.Polynomial.Expand,Algebra,0.3625,0.0,0.3625,-1,,4,2,0.4273,0.0548
cyclotomic,field,Mathlib.Algebra.Polynomial.Cardinal,Algebra,0.3611,0.0,0.3611,-1,,5,3,0.4253,0.0548
cyclotomic,field,Mathlib.Algebra.Polynomial.Basis,Algebra,0.3609,0.0,0.3609,-1,,6,4,0.4251,0.0548
cyclotomic,field,Mathlib.Algebra.Polynomial.Factors,Algebra,0.3579,0.0,0.3579,-1,,7,6,0.4209,0.0548
cyclotomic,field,Mathlib.Algebra.Polynomial.Div,Algebra,0.3564,0.0,0.3564,-1,,8,7,0.4188,0.0548
cyclotomic,field,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3549,0.0,0.3549,-1,,9,8,0.4167,0.0548
cyclotomic,field,Mathlib.Algebra.Polynomial.Splits,Algebra,0.3537,0.0,0.3537,-1,,10,9,0.415,0.0548
falgebra,field,Mathlib.Algebra.Polynomial.Module.FiniteDimensional,Algebra,0.4576,0.0,0.4576,0,HIGH,1,1,0.5289,0.0625
falgebra,field,Mathlib.Algebra.Divisibility.Finite,Algebra,0.4252,0.0,0.4252,-1,,2,2,0.4911,0.0638
falgebra,field,Mathlib.Algebra.Module.FinitePresentation,Algebra,0.3706,0.0,0.3706,-1,,3,7,0.4316,0.0556
falgebra,field,Mathlib.Algebra.Group.Equiv.Finite,Algebra,0.3882,0.0,0.3882,-1,,4,3,0.3902,0.0
falgebra,field,Mathlib.Algebra.Group.Submonoid.Finite,Algebra,0.3881,0.0,0.3881,-1,,5,4,0.39,0.0
falgebra,field,Mathlib.Algebra.Module.Presentation.Finite,Algebra,0.3873,0.0,0.3873,-1,,6,5,0.3889,0.0
falgebra,field,Mathlib.Algebra.Group.Subgroup.Finite,Algebra,0.3863,0.0,0.3863,-1,,7,6,0.3875,0.0
falgebra,field,Mathlib.Algebra.Group.Pointwise.Set.Finite,Algebra,0.3632,0.0,0.3632,-1,,8,8,0.3656,0.0
falgebra,field,Mathlib.Algebra.Group.ConjFinite,Algebra,0.3626,0.0,0.3626,-1,,9,9,0.3648,0.0
falgebra,field,Mathlib.Algebra.Category.Grp.FiniteGrp,Algebra,0.362,0.0,0.362,-1,,10,10,0.364,0.0
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Classification,FieldTheory,0.4013,0.0,0.4013,0,HIGH,1,1,0.7632,0.0602
closed_field,field,Mathlib.FieldTheory.IsRealClosed.Basic,FieldTheory,0.3947,0.0,0.3947,-1,,2,2,0.7529,0.0592
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Spectrum,FieldTheory,0.3918,0.0,0.3918,-1,,3,3,0.7488,0.0591
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Basic,FieldTheory,0.3844,0.0,0.3844,-1,,4,5,0.7384,0.0591
closed_field,field,Mathlib.FieldTheory.IsSepClosed,FieldTheory,0.3856,0.0,0.3856,-1,,5,4,0.6777,0.0
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.AlgebraicClosure,FieldTheory,0.3327,0.0,0.3327,-1,,6,9,0.6709,0.0591
closed_field,field,Mathlib.FieldTheory.Minpoly.IsIntegrallyClosed,FieldTheory,0.3535,0.0,0.3535,-1,,7,6,0.636,0.0
closed_field,field,Mathlib.FieldTheory.AxGrothendieck,FieldTheory,0.3526,0.0,0.3526,-1,,8,7,0.5226,0.0
closed_field,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3499,0.0,0.3499,-1,,9,8,0.5065,0.0
closed_field,field,Mathlib.Algebra.Field.Power,Algebra,0.3276,0.0,0.3276,-1,,10,10,0.4796,0.0
algebraics_fundamentals,field,Mathlib.Algebra.AlgebraicCard,Algebra,0.3185,0.0,0.3185,-1,,1,2,0.3823,0.0478
algebraics_fundamentals,field,Mathlib.NumberTheory.NumberField.CMField,NumberTheory,0.3106,0.0,0.3106,-1,,2,3,0.3795,0.0466
algebraics_fundamentals,field,Mathlib.NumberTheory.Padics.Complex,NumberTheory,0.3071,0.0,0.3071,-1,,3,4,0.3685,0.0461
algebraics_fundamentals,field,Mathlib.NumberTheory.Modular,NumberTheory,0.3065,0.0,0.3065,-1,,4,5,0.3637,0.046
algebraics_fundamentals,field,Mathlib.NumberTheory.Basic,NumberTheory,0.3005,0.0,0.3005,-1,,5,6,0.3544,0.0451
algebraics_fundamentals,field,Mathlib.NumberTheory.ArithmeticFunction.Misc,NumberTheory,0.257,0.0642,0.3212,1,MEDIUM,6,1,0.322,0.0
algebraics_fundamentals,field,Mathlib.NumberTheory.NumberField.InfinitePlace.Embeddings,NumberTheory,0.3002,0.0,0.3002,-1,,7,7,0.3219,0.0
algebraics_fundamentals,field,Mathlib.FieldTheory.IsAlgClosed.Basic,FieldTheory,0.2385,0.0596,0.2981,-1,,8,8,0.3135,0.0
algebraics_fundamentals,field,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.2941,0.0,0.2941,-1,,9,9,0.3003,0.0
algebraics_fundamentals,field,Mathlib.NumberTheory.Fermat,NumberTheory,0.2938,0.0,0.2938,-1,,10,10,0.2999,0.0
fieldext,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4371,0.0,0.4371,0,HIGH,1,1,0.5095,0.0656
fieldext,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4078,0.0,0.4078,-1,,2,2,0.4788,0.0612
fieldext,field,Mathlib.FieldTheory.KummerExtension,FieldTheory,0.377,0.0,0.377,-1,,3,3,0.4415,0.0566
fieldext,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3457,0.0,0.3457,-1,,4,4,0.4008,0.0519
fieldext,field,Mathlib.Algebra.Order.Field.Subfield,Algebra,0.3378,0.0,0.3378,-1,,5,5,0.3563,0.0
fieldext,field,Mathlib.FieldTheory.Isaacs,FieldTheory,0.3347,0.0,0.3347,-1,,6,6,0.3519,0.0
fieldext,field,Mathlib.FieldTheory.Minpoly.Field,FieldTheory,0.3338,0.0,0.3338,-1,,7,7,0.3506,0.0
fieldext,field,Mathlib.FieldTheory.Fixed,FieldTheory,0.3248,0.0,0.3248,-1,,8,8,0.3381,0.0
fieldext,field,Mathlib.Algebra.Field.Subfield.Defs,Algebra,0.3247,0.0,0.3247,-1,,9,9,0.3379,0.0
fieldext,field,Mathlib.FieldTheory.Relrank,FieldTheory,0.3228,0.0,0.3228,-1,,10,10,0.3353,0.0
galois,field,Mathlib.FieldTheory.Galois.Notation,FieldTheory,0.4633,0.0,0.4633,0,HIGH,1,1,0.8308,0.0695
galois,field,Mathlib.FieldTheory.Galois.Basic,FieldTheory,0.4361,0.0,0.4361,-1,,2,3,0.7909,0.0677
galois,field,Mathlib.FieldTheory.Galois.Profinite,FieldTheory,0.4351,0.0,0.4351,-1,,3,4,0.7895,0.0677
galois,field,Mathlib.FieldTheory.Galois.GaloisClosure,FieldTheory,0.4277,0.0,0.4277,-1,,4,6,0.787,0.0677
galois,field,Mathlib.FieldTheory.Galois.Abelian,FieldTheory,0.4257,0.0,0.4257,-1,,5,7,0.7764,0.0677
galois,field,Mathlib.FieldTheory.Galois.Infinite,FieldTheory,0.4199,0.0,0.4199,-1,,6,9,0.7682,0.0677
galois,field,Mathlib.FieldTheory.PolynomialGaloisGroup,FieldTheory,0.4293,0.0,0.4293,-1,,7,5,0.7274,0.0
galois,field,Mathlib.FieldTheory.Finite.GaloisField,FieldTheory,0.4087,0.0,0.4087,-1,,8,10,0.6926,0.0
galois,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4584,0.0,0.4584,-1,,9,2,0.5425,0.0688
galois,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4236,0.0,0.4236,-1,,10,8,0.4397,0.0
finfield,field,Mathlib.FieldTheory.Finite.GaloisField,FieldTheory,0.4093,0.0,0.4093,-1,,1,5,0.6792,0.0647
finfield,field,Mathlib.FieldTheory.Finite.Trace,FieldTheory,0.4367,0.0,0.4367,0,HIGH,2,1,0.6464,0.0655
finfield,field,Mathlib.FieldTheory.Finite.Valuation,FieldTheory,0.4238,0.0,0.4238,-1,,3,2,0.6276,0.0647
finfield,field,Mathlib.FieldTheory.Finite.Basic,FieldTheory,0.4222,0.0,0.4222,-1,,4,3,0.6253,0.0647
finfield,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4159,0.0,0.4159,-1,,5,4,0.6165,0.0647
finfield,field,Mathlib.FieldTheory.Finite.Polynomial,FieldTheory,0.4093,0.0,0.4093,-1,,6,6,0.6073,0.0647
finfield,field,Mathlib.NumberTheory.NumberField.FinitePlaces,NumberTheory,0.3406,0.0,0.3406,-1,,7,8,0.464,0.0
finfield,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3496,0.0,0.3496,-1,,8,7,0.4204,0.0
finfield,field,Mathlib.FieldTheory.Cardinality,FieldTheory,0.3307,0.0,0.3307,-1,,9,10,0.4077,0.0
finfield,field,Mathlib.Algebra.Field.Shrink,Algebra,0.3323,0.0,0.3323,-1,,10,9,0.4045,0.0
all_ssreflect,ssreflect,Mathlib.Data.Bool.AllAny,Data,0.2688,0.0,0.2688,-1,,1,3,0.4474,0.0403
all_ssreflect,ssreflect,Mathlib.Data.Matrix.Reflection,Data,0.2917,0.0,0.2917,2,MEDIUM,2,1,0.3354,0.0437
all_ssreflect,ssreflect,Mathlib.Data.Fin.Tuple.Reflection,Data,0.2786,0.0,0.2786,-1,,3,2,0.3172,0.0386
all_ssreflect,ssreflect,Mathlib.Data.Fin.Basic,Data,0.2,0.05,0.25,-1,,4,5,0.2884,0.0384
all_ssreflect,ssreflect,Mathlib.Data.List.Intervals,Data,0.2,0.05,0.25,-1,,5,4,0.25,0.0
all_ssreflect,ssreflect,Mathlib.Data.List.Permutation,Data,0.2,0.05,0.25,-1,,6,6,0.25,0.0
all_ssreflect,ssreflect,Mathlib.Logic.Pairwise,Logic,0.2,0.05,0.25,-1,,7,7,0.25,0.0
all_ssreflect,ssreflect,Mathlib.Data.PSigma.Order,Data,0.2,0.05,0.25,-1,,8,8,0.25,0.0
all_ssreflect,ssreflect,Mathlib.Data.Prod.Lex,Data,0.2,0.05,0.25,-1,,9,9,0.25,0.0
all_ssreflect,ssreflect,Mathlib.Data.Sigma.Order,Data,0.2,0.05,0.25,-1,,10,10,0.25,0.0
all,all,Mathlib.Util.GetAllModules,Util,0.11,0.0,0.11,-1,LOW,1,1,0.3925,0.0165
all,all,Mathlib.Data.Bool.AllAny,Data,0.11,0.0,0.11,-1,,2,2,0.3925,0.0165
all,all,Mathlib.Algebra.Algebra.Hom,Algebra,0.0,0.0,0.0,-1,,3,3,0.0,0.0
all,all,Mathlib.Algebra.Algebra.Hom.Rat,Algebra,0.0,0.0,0.0,-1,,4,4,0.0,0.0
all,all,Mathlib.Util.Notation3,Util,0.0,0.0,0.0,-1,,5,5,0.0,0.0
all,all,Mathlib,Mathlib,0.0,0.0,0.0,-1,,6,6,0.0,0.0
all,all,Mathlib.Util.WithWeakNamespace,Util,0.0,0.0,0.0,-1,,7,7,0.0,0.0
all,all,Mathlib.Util.WhatsNew,Util,0.0,0.0,0.0,-1,,8,8,0.0,0.0
all,all,Mathlib.Util.TransImports,Util,0.0,0.0,0.0,-1,,9,9,0.0,0.0
all,all,Mathlib.Util.TermReduce,Util,0.0,0.0,0.0,-1,,10,10,0.0,0.0
vcharacter,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3472,0.0,0.3472,1,MEDIUM,1,1,0.4829,0.0521
vcharacter,character,Mathlib.GroupTheory.IndexNormal,GroupTheory,0.2376,0.0,0.2376,-1,,2,4,0.2883,0.0356
vcharacter,character,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.2209,0.0,0.2209,-1,,3,5,0.2624,0.0331
vcharacter,character,Mathlib.GroupTheory.SchurZassenhaus,GroupTheory,0.2198,0.0,0.2198,-1,,4,6,0.2607,0.033
vcharacter,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.2158,0.0,0.2158,-1,,5,8,0.2545,0.0324
vcharacter,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2017,0.0504,0.2521,-1,,6,2,0.2528,0.0
vcharacter,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2008,0.0502,0.251,-1,,7,3,0.2513,0.0
vcharacter,character,Mathlib.GroupTheory.SpecificGroups.Alternating,GroupTheory,0.2174,0.0,0.2174,-1,,8,7,0.2244,0.0
vcharacter,character,Mathlib.GroupTheory.Index,GroupTheory,0.2142,0.0,0.2142,-1,,9,9,0.2199,0.0
vcharacter,character,Mathlib.GroupTheory.CosetCover,GroupTheory,0.2141,0.0,0.2141,-1,,10,10,0.2198,0.0
integral_char,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2801,0.07,0.3501,1,MEDIUM,1,1,0.4928,0.042
integral_char,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3425,0.0,0.3425,-1,,2,2,0.4673,0.0514
integral_char,character,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.2253,0.0,0.2253,-1,,3,4,0.2692,0.0338
integral_char,character,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.2212,0.0,0.2212,-1,,4,5,0.2629,0.0332
integral_char,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2041,0.051,0.2552,-1,,5,3,0.2569,0.0
integral_char,character,Mathlib.GroupTheory.SpecificGroups.Alternating.Centralizer,GroupTheory,0.2199,0.0,0.2199,-1,,6,6,0.2279,0.0
integral_char,character,Mathlib.GroupTheory.Congruence.Opposite,GroupTheory,0.2135,0.0,0.2135,-1,,7,7,0.2189,0.0
integral_char,character,Mathlib.GroupTheory.Exponent,GroupTheory,0.2131,0.0,0.2131,-1,,8,8,0.2183,0.0
integral_char,character,Mathlib.GroupTheory.OreLocalization.Basic,GroupTheory,0.213,0.0,0.213,-1,,9,9,0.2182,0.0
integral_char,character,Mathlib.GroupTheory.OrderOfElement,GroupTheory,0.2125,0.0,0.2125,-1,,10,10,0.2175,0.0
mxrepresentation,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.3869,0.0,0.3869,0,HIGH-UNCERTAIN,1,1,0.5633,0.058
mxrepresentation,character,Mathlib.RepresentationTheory.Maschke,RepresentationTheory,0.3476,0.0,0.3476,-1,,2,3,0.5024,0.0521
mxrepresentation,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.3592,0.0,0.3592,-1,,3,2,0.4793,0.0539
mxrepresentation,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3465,0.0,0.3465,-1,,4,4,0.4597,0.052
mxrepresentation,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.3457,0.0,0.3457,-1,,5,5,0.4584,0.0519
mxrepresentation,character,Mathlib.RepresentationTheory.AlgebraRepresentation.Basic,RepresentationTheory,0.3338,0.0,0.3338,-1,,6,6,0.3977,0.0
mxrepresentation,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.3287,0.0,0.3287,-1,,7,7,0.3828,0.0
mxrepresentation,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.3276,0.0,0.3276,-1,,8,8,0.3812,0.0
mxrepresentation,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.3255,0.0,0.3255,-1,,9,9,0.3783,0.0
mxrepresentation,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.3254,0.0,0.3254,-1,,10,10,0.3781,0.0
inertia,character,Mathlib.GroupTheory.PGroup,GroupTheory,0.3052,0.0,0.3052,-1,,1,2,0.3564,0.0458
inertia,character,Mathlib.GroupTheory.Sylow,GroupTheory,0.3034,0.0,0.3034,-1,,2,3,0.3536,0.0455
inertia,character,Mathlib.GroupTheory.Index,GroupTheory,0.3026,0.0,0.3026,-1,,3,4,0.3524,0.0454
inertia,character,Mathlib.GroupTheory.Torsion,GroupTheory,0.3022,0.0,0.3022,-1,,4,5,0.3517,0.0453
inertia,character,Mathlib.GroupTheory.Schreier,GroupTheory,0.3021,0.0,0.3021,-1,,5,6,0.3516,0.0453
inertia,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.259,0.0647,0.3237,1,MEDIUM,6,1,0.3253,0.0
inertia,character,Mathlib.GroupTheory.Commensurable,GroupTheory,0.3015,0.0,0.3015,-1,,7,7,0.3054,0.0
inertia,character,Mathlib.GroupTheory.Divisible,GroupTheory,0.2994,0.0,0.2994,-1,,8,8,0.3025,0.0
inertia,character,Mathlib.GroupTheory.Rank,GroupTheory,0.2984,0.0,0.2984,-1,,9,9,0.3011,0.0
inertia,character,Mathlib.GroupTheory.Transfer,GroupTheory,0.2982,0.0,0.2982,-1,,10,10,0.3008,0.0
character,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.5333,0.0,0.5333,0,HIGH,1,1,0.9066,0.08
character,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.3422,0.0,0.3422,-1,,2,2,0.4064,0.0513
character,character,Mathlib.RepresentationTheory.Induced,RepresentationTheory,0.3374,0.0,0.3374,-1,,3,3,0.399,0.0506
character,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.3321,0.0,0.3321,-1,,4,4,0.3908,0.0498
character,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.3303,0.0,0.3303,-1,,5,5,0.388,0.0495
character,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.3278,0.0,0.3278,-1,,6,6,0.3349,0.0
character,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.3254,0.0,0.3254,-1,,7,7,0.3315,0.0
character,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.3247,0.0,0.3247,-1,,8,8,0.3306,0.0
character,character,Mathlib.RepresentationTheory.Coinvariants,RepresentationTheory,0.3241,0.0,0.3241,-1,,9,9,0.3297,0.0
character,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.3237,0.0,0.3237,-1,,10,10,0.3292,0.0
classfun,character,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.2842,0.0,0.2842,2,MEDIUM,1,1,0.333,0.0426
classfun,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.2234,0.0,0.2234,-1,,2,4,0.3277,0.0335
classfun,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2103,0.0526,0.2628,-1,,3,2,0.2669,0.0
classfun,character,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.2209,0.0,0.2209,-1,,4,5,0.2624,0.0331
classfun,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2051,0.0513,0.2564,-1,,5,3,0.2584,0.0
classfun,character,Mathlib.GroupTheory.CosetCover,GroupTheory,0.2178,0.0,0.2178,-1,,6,6,0.2576,0.0327
classfun,character,Mathlib.GroupTheory.SpecificGroups.Alternating.Centralizer,GroupTheory,0.2147,0.0,0.2147,-1,,7,7,0.2206,0.0
classfun,character,Mathlib.GroupTheory.Coxeter.Inversion,GroupTheory,0.2137,0.0,0.2137,-1,,8,8,0.2192,0.0
